0.334168, 0.017031
0.31277, 0.000417566
0.2088, 0.0257403
0.203982, 0.0385624
0.214191, 0.180951
0.200956, 0.175933
0.21902, 0.155477
0.307205, 0.124952
0.307839, 0.137653
0.297926, 0.140378
0.187862, 0.182415
0.199084, 0.19485
0.182065, 0.170567
0.317021, 0.0368755
0.317601, 0.0547043
0.167585, 0.144096
0.163914, 0.122691
0.159054, 0.133614
0.328638, 0.0686425
0.282194, 0.149246
0.292229, 0.156023
0.271125, 0.162396
0.317053, 0.107326
0.181332, 0.201896
0.204375, 0.18634
0.21508, 0.194835
0.205234, 0.213463
0.208383, 0.203306
0.263771, 0.178558
0.273221, 0.173895
0.254748, 0.173697
0.286398, 0.164792
0.322349, 0.124131
0.325189, 0.114438
0.310642, 0.161492
0.299152, 0.163288
0.301949, 0.149815
0.321974, 0.0270069
0.184554, 0.157664
0.226054, 0.196171
0.227267, 0.206773
0.195431, 0.21122
0.215409, 0.221581
0.219406, 0.00986424
0.3332, 0.13074
0.342164, 0.126258
0.321873, 0.141182
0.335192, 0.108908
0.32606, 0.0899932
0.327027, 0.100641
0.240132, 0.17214
0.224317, 0.185826
0.185672, 0.0657449
0.200127, 0.0586905
0.308162, 0.172083
0.287998, 0.176132
0.240372, 0.185594
0.341374, 0.0984179
0.191395, 0.0420818
0.187491, 0.0292153
0.199438, 0.0294197
0.182496, 0.0199705
0.177724, 0.043761
0.1768, 0.033195
0.196344, 0.0146877
0.171144, 0.0225313
0.349607, 0.13797
0.337256, 0.144397
0.18378, 0.0871138
0.176814, 0.0794072
0.21192, 0.0731323
0.207576, 0.00433319
0.207912, 0.015673
0.350722, 0.0101283
0.273335, 0.187454
0.21531, 0.211107
0.328055, 0.169824
0.328052, 0.158368
0.313683, 0.151369
0.168558, 0.156571
0.173803, 0.18205
0.163198, 0.170699
0.180534, 0.189506
0.209249, 0.229741
0.232471, 0.222837
0.224902, 0.2294
0.228148, 0.240501
0.242627, 0.23792
0.250435, 0.217087
0.242563, 0.226903
0.350568, 0.152508
0.356248, 0.128343
0.363783, 0.141507
0.19829, 0.231439
0.186306, 0.219444
0.224443, 0.216764
0.316906, 0.177872
0.304746, 0.185751
0.249216, 0.19104
0.241178, 0.202727
0.163267, 0.181204
0.166396, 0.192192
0.154797, 0.187668
0.335508, 0.0586136
0.344524, 0.0742779
0.332299, 0.0791546
0.346475, 0.06195
0.237402, 0.00164119
0.361285, 0.159369
0.353625, 0.171245
0.342506, 0.1603
0.162159, 0.0330204
0.164139, 0.0148338
0.168711, 0.00478199
0.153505, 0.0196528
0.156853, 0.144622
0.244504, 0.00894583
0.160915, 0.102785
0.153261, 0.110088
0.226445, 0.000827368
0.162077, 0.0917
0.359741, 0.0920618
0.345539, 0.108365
0.337121, 0.0882427
0.167824, 0.212417
0.178209, 0.226188
0.187391, 0.233881
0.157028, 0.202838
0.208008, 0.244547
0.197949, 0.243572
0.334851, 0.0356284
0.367168, 0.170739
0.379551, 0.153359
0.3743, 0.163214
0.363011, 0.0709392
0.348266, 0.088629
0.356983, 0.0817042
0.157703, 0.0826985
0.162919, 0.0738845
0.150711, 0.0930533
0.143859, 0.0834588
0.256006, 0.228393
0.307328, 0.196908
0.295556, 0.190217
0.321658, 0.188196
0.31796, 0.197836
0.391063, 0.153129
0.386899, 0.170766
0.377049, 0.177811
0.260287, 0.190456
0.148895, 0.214911
0.156503, 0.221624
0.143959, 0.19968
0.375922, 0.141165
0.369544, 0.128098
0.367909, 0.151449
0.251923, 0.20173
0.284793, 0.186512
0.183412, 0.0523998
0.137586, 0.0316873
0.149462, 0.0344901
0.142744, 0.00810356
0.139776, 0.018499
0.138747, 0.22917
0.138623, 0.21067
0.269119, 0.197679
0.263077, 0.210912
0.354898, 0.000794185
0.344613, 0.0183058
0.358309, 0.0236683
0.365369, 0.0108799
0.402604, 0.15258
0.396245, 0.141501
0.40771, 0.142497
0.386013, 0.137337
0.398761, 0.164272
0.261973, 0.166642
0.330734, 0.0460067
0.338322, 0.179789
0.197218, 0.221098
0.218332, 0.23823
0.266481, 0.22736
0.275016, 0.213245
0.278449, 0.222798
0.128654, 0.201621
0.123538, 0.21606
0.136667, 0.192012
0.369629, 0.0857245
0.286158, 0.200812
0.297085, 0.200629
0.175474, 0.0603275
0.154557, 0.00759743
0.182272, 0.0034176
0.369251, 0.117198
0.354222, 0.117383
0.134671, 0.0766934
0.143393, 0.102659
0.143778, 0.07112
0.137507, 0.0915172
0.193091, 0.00358744
0.126325, 0.106271
0.141087, 0.113876
0.347213, 0.0470659
0.409974, 0.169062
0.41287, 0.155591
0.401989, 0.182315
0.138841, 0.180744
0.201901, 0.260925
0.215122, 0.259919
0.222088, 0.250069
0.190462, 0.253062
0.167684, 0.231207
0.175635, 0.239074
0.354411, 0.182236
0.395841, 0.12872
0.310287, 0.21416
0.122426, 0.0293022
0.124925, 0.0179528
0.134613, 0.041832
0.349016, 0.0277469
0.3696, 0.0235082
0.368392, 0.0355534
0.358568, 0.0424141
0.203446, 0.272535
0.230613, 0.271329
0.219038, 0.271801
0.104093, 0.217342
0.119416, 0.228369
0.115244, 0.207108
0.109264, 0.226343
0.378113, 0.0939028
0.374682, 0.0766565
0.362228, 0.104183
0.132784, 0.0021642
0.305997, 0.232889
0.324121, 0.220809
0.294503, 0.212803
0.302913, 0.222748
0.324795, 0.210832
0.377953, 0.00852855
0.366275, 0.000125607
0.233294, 0.28558
0.217419, 0.287883
0.211474, 0.279102
0.289951, 0.226177
0.20028, 0.290284
0.21229, 0.299307
0.231448, 0.295432
0.222106, 0.306301
0.110716, 0.0224313
0.112032, 0.00704636
0.156574, 0.231849
0.161878, 0.247899
0.14946, 0.174597
0.316134, 0.231934
0.0892428, 0.230049
0.090807, 0.218679
0.106562, 0.20092
0.0957699, 0.201655
0.100452, 0.235185
0.118838, 0.044703
0.105324, 0.0385462
0.173413, 0.249404
0.260512, 0.244625
0.23476, 0.249322
0.240579, 0.257567
0.246901, 0.247658
0.364337, 0.0539723
0.374242, 0.0510109
0.379927, 0.188598
0.390752, 0.188758
0.149434, 0.06089
0.161988, 0.0561596
0.185462, 0.264874
0.155787, 0.257331
0.167633, 0.261582
0.116488, 0.0580713
0.133058, 0.0563067
0.100691, 0.0494627
0.126832, 0.0681228
0.37844, 0.0633594
0.298938, 0.177155
0.0777131, 0.216843
0.0861688, 0.208019
0.0780148, 0.228277
0.336304, 0.193996
0.417231, 0.186438
0.42624, 0.157826
0.422864, 0.171158
0.400134, 0.195553
0.434771, 0.190893
0.429552, 0.18023
0.416141, 0.200088
0.429371, 0.199476
0.189539, 0.281536
0.186863, 0.296169
0.199231, 0.301455
0.0667126, 0.227479
0.0632135, 0.204817
0.0742849, 0.197234
0.421763, 0.148249
0.436296, 0.14789
0.439387, 0.16624
0.384501, 0.125184
0.146676, 0.270735
0.139131, 0.254929
0.151959, 0.241721
0.159696, 0.272157
0.125517, 0.18557
0.134872, 0.171086
0.155477, 0.157973
0.140256, 0.158329
0.144828, 0.0507592
0.343482, 0.170319
0.346341, 0.196323
0.361226, 0.189621
0.390055, 0.205311
0.376833, 0.205412
0.399997, 0.118462
0.376478, 0.107177
0.38528, 0.111966
0.10854, 0.188478
0.0927243, 0.191394
0.118916, 0.197739
0.429864, 0.136047
0.417158, 0.136962
0.0986728, 0.00945238
0.278804, 0.24151
0.288788, 0.236486
0.123617, 0.167697
0.12648, 0.154952
0.127226, 0.14324
0.140641, 0.144762
0.372538, 0.196252
0.122318, 0.000541942
0.109474, 0.174806
0.455656, 0.148944
0.450771, 0.137109
0.446449, 0.155019
0.439153, 0.131344
0.188488, 0.310823
0.20758, 0.317642
0.198906, 0.312444
0.387659, 0.00415126
0.380912, 0.0250374
0.397279, 0.0132586
0.42933, 0.120623
0.440202, 0.120131
0.148588, 0.128428
0.415077, 0.106379
0.40138, 0.101022
0.411267, 0.119129
0.47455, 0.148022
0.467467, 0.140629
0.471687, 0.160476
0.456362, 0.159238
0.268009, 0.237948
0.16073, 0.284591
0.149951, 0.280844
0.139238, 0.285855
0.134347, 0.276379
0.132419, 0.263617
0.282182, 0.251159
0.297609, 0.243201
0.272116, 0.256159
0.115455, 0.0771767
0.127224, 0.0841612
0.140309, 0.244067
0.119782, 0.252549
0.161029, 0.0444105
0.17176, 0.271469
0.176079, 0.295576
0.166074, 0.298503
0.174417, 0.282098
0.155906, 0.299181
0.153961, 0.31494
0.137331, 0.302044
0.173534, 0.306254
0.148183, 0.292474
0.334068, 0.119566
0.177154, 0.320865
0.166413, 0.319644
0.454119, 0.193602
0.431013, 0.210169
0.446527, 0.182407
0.130508, 0.237226
0.0783635, 0.238966
0.388526, 0.0574073
0.391514, 0.0468751
0.20713, 0.0510466
0.352599, 0.207184
0.365284, 0.2069
0.404725, 0.0845894
0.387207, 0.0881217
0.417011, 0.0899505
0.390711, 0.0991035
0.466765, 0.175976
0.45213, 0.171911
0.384899, 0.214116
0.397038, 0.219489
0.387943, 0.224404
0.406708, 0.204
0.312851, 0.24316
0.307977, 0.259807
0.128484, 0.129057
0.391007, 0.0262089
0.406491, 0.0200347
0.386638, 0.0142845
0.416462, 0.00989077
0.394692, 0.108541
0.371782, 0.222332
0.361937, 0.21721
0.350666, 0.226092
0.346928, 0.216402
0.334544, 0.203854
0.0630374, 0.244112
0.0544723, 0.236202
0.0575594, 0.220261
0.124825, 0.291953
0.131294, 0.317717
0.123664, 0.303906
0.107295, 0.252113
0.11943, 0.239701
0.0912485, 0.244778
0.382487, 0.0406881
0.0988352, 0.060701
0.105764, 0.0742713
0.395948, 0.0358722
0.375971, 0.235852
0.361342, 0.238061
0.387274, 0.0697517
0.403432, 0.0562247
0.397891, 0.0687481
0.461734, 0.186733
0.14446, 0.311223
0.417124, 0.0265822
0.405126, 0.0312351
0.408403, 0.00248245
0.120548, 0.0951797
0.334345, 0.226126
0.327206, 0.23361
0.0928522, 0.0240344
0.0851739, 0.00501482
0.178929, 0.332578
0.160114, 0.330037
0.0978456, 0.0919646
0.0933829, 0.0808406
0.0924631, 0.0694645
0.0795908, 0.030139
0.0806462, 0.0171985
0.0919626, 0.0355091
0.103601, 0.100317
0.109337, 0.0883804
0.0814462, 0.0861977
0.0947356, 0.109037
0.342412, 0.233338
0.230573, 0.259159
0.430768, 0.222418
0.446439, 0.216601
0.415437, 0.21247
0.420325, 0.225619
0.0478082, 0.247933
0.0643179, 0.262238
0.0752279, 0.250164
0.449429, 0.124313
0.452145, 0.112238
0.427164, 0.106447
0.43816, 0.101025
0.0946761, 0.263467
0.107943, 0.241949
0.084712, 0.259388
0.407981, 0.0410801
0.293117, 0.253735
0.325401, 0.25861
0.310716, 0.272291
0.296793, 0.275399
0.288891, 0.265406
0.298916, 0.264589
0.243952, 0.273266
0.245404, 0.286725
0.241334, 0.303387
0.233726, 0.311042
0.425092, 0.0175662
0.424891, 0.0336084
0.418556, 0.044942
0.426976, 0.23666
0.439656, 0.239512
0.444517, 0.229265
0.278595, 0.265469
0.284378, 0.283431
0.40767, 0.130931
0.123337, 0.119357
0.139444, 0.133055
0.261006, 0.25633
0.386858, 0.245963
0.370083, 0.251282
0.322887, 0.282592
0.305778, 0.281774
0.32122, 0.269667
0.336503, 0.256235
0.315629, 0.252863
0.338112, 0.271402
0.41915, 4.53647e-05
0.435491, 0.00385665
0.114671, 0.265192
0.112073, 0.14549
0.11957, 0.134925
0.258699, 0.304594
0.251691, 0.295196
0.245146, 0.319499
0.254039, 0.314172
0.0873066, 0.0960263
0.0817002, 0.0693052
0.349607, 0.276147
0.3458, 0.263566
0.346461, 0.287909
0.065807, 0.0766568
0.0909319, 0.053781
0.0688153, 0.0596564
0.430455, 0.088776
0.414778, 0.0747019
0.075058, 0.0408188
0.0607064, 0.0666617
0.0793383, 0.0519944
0.0629396, 0.051326
0.0531696, 0.0473748
0.0508471, 0.064721
0.042142, 0.21113
0.0670214, 0.21597
0.0413227, 0.228831
0.0510635, 0.203604
0.43885, 0.0148695
0.434607, 0.0276465
0.227005, 0.319628
0.237338, 0.328489
0.12415, 0.274843
0.106901, 0.275885
0.411443, 0.244086
0.437489, 0.249718
0.423553, 0.246153
0.424836, 0.256083
0.36242, 0.264776
0.360172, 0.288623
0.336458, 0.288234
0.363865, 0.27517
0.119242, 0.283561
0.113167, 0.111697
0.447399, 0.00705731
0.0623666, 0.0344989
0.0644464, 0.0179809
0.477475, 0.182841
0.466742, 0.205876
0.470818, 0.192127
0.476475, 0.201656
0.455367, 0.203812
0.485146, 0.196438
0.111067, 0.317818
0.110496, 0.300672
0.121014, 0.316532
0.187829, 0.322391
0.452374, 0.23603
0.455642, 0.245491
0.334119, 0.215585
0.0485567, 0.1896
0.0360005, 0.191608
0.0620992, 0.188111
0.268247, 0.265715
0.252435, 0.262911
0.262982, 0.276183
0.444035, 0.204597
0.463975, 0.219793
0.477563, 0.226314
0.473585, 0.213537
0.475018, 0.236417
0.410091, 0.221095
0.402322, 0.235713
0.386662, 0.235597
0.482173, 0.157072
0.481436, 0.170374
0.332474, 0.244466
0.0399271, 0.176646
0.0520852, 0.173029
0.271388, 0.322226
0.273024, 0.309758
0.258594, 0.330558
0.248306, 0.333919
0.416593, 0.0551565
0.434891, 0.0457027
0.426394, 0.0518311
0.206534, 0.335945
0.215412, 0.329359
0.373783, 0.269485
0.372353, 0.282949
0.115114, 0.159372
0.118944, 0.327197
0.099395, 0.328849
0.0927697, 0.313515
0.103663, 0.310483
0.447069, 0.0293585
0.447497, 0.0428974
0.0717023, 0.00533027
0.0464168, 0.0203002
0.0613388, 0.00804637
0.302223, 0.291407
0.19337, 0.271468
0.350513, 0.249749
0.217415, 0.315228
0.198218, 0.323985
0.38351, 0.263475
0.27329, 0.282835
0.263061, 0.289737
0.305133, 0.304695
0.3138, 0.295703
0.290427, 0.296533
0.0281162, 0.205617
0.017209, 0.195042
0.0250647, 0.180742
0.0532009, 0.0769723
0.0466324, 0.0550621
0.0864847, 0.0444197
0.46911, 0.127763
0.462548, 0.111052
0.488552, 0.179247
0.493078, 0.166705
0.33149, 0.298368
0.326136, 0.306917
0.312732, 0.314225
0.241279, 0.345174
0.226378, 0.33248
0.229024, 0.343592
0.304669, 0.320452
0.311301, 0.332508
0.322973, 0.320389
0.294846, 0.315723
0.477386, 0.138221
0.0718284, 0.101804
0.0654323, 0.0905132
0.00820325, 0.184094
0.0253546, 0.170055
0.0146557, 0.175395
0.0350283, 0.167334
0.0473247, 0.0334108
0.034224, 0.0437508
0.0158987, 0.207859
0.00586599, 0.194818
0.0313436, 0.025791
0.056027, 0.0261342
0.366667, 0.29903
0.356063, 0.300506
0.0406677, 0.0699315
0.0480696, 0.0862877
0.0538339, 0.0946266
0.0502824, 0.10429
0.0642783, 0.110436
0.037769, 0.0977817
0.000389005, 0.174722
0.467712, 0.09846
0.481951, 0.106265
0.478292, 0.116275
0.452072, 0.101229
0.0534148, 0.115148
0.0646332, 0.12338
0.0787221, 0.123328
0.340041, 0.326046
0.328394, 0.329747
0.336498, 0.313282
0.387812, 0.280147
0.387951, 0.293538
0.0975127, 0.177929
0.283851, 0.313081
0.271623, 0.295373
0.280589, 0.300029
0.281915, 0.324429
0.0962095, 0.150345
0.101558, 0.136866
0.0163118, 0.0418955
0.0191153, 0.0568038
0.0348639, 0.0599621
0.0261834, 0.0363952
0.102424, 0.124888
0.11244, 0.123555
0.254908, 0.349054
0.261124, 0.340903
0.0399, 0.108314
0.046664, 0.123115
0.47276, 0.251145
0.464426, 0.237401
0.45736, 0.262848
0.450804, 0.254412
0.050661, 0.00442814
0.0423595, 0.0108338
0.0223128, 0.0748813
0.0251213, 0.0481252
0.177891, 0.344854
0.167695, 0.343574
0.189944, 0.342769
0.0553202, 0.130694
0.355145, 0.310575
0.377427, 0.299573
0.383019, 0.309089
0.368577, 0.310002
0.461153, 0.0397095
0.450387, 0.0622867
0.436018, 0.0573209
0.466358, 0.0485517
0.459662, 0.0278758
0.133016, 0.330796
0.18314, 0.356211
0.166772, 0.361106
0.00362235, 0.210823
0.400357, 0.298937
0.066275, 0.140638
0.0411882, 0.140323
0.0559418, 0.14106
0.0374163, 0.128962
0.0960464, 0.162441
0.494365, 0.1876
0.476303, 0.0279233
0.476934, 0.0518089
0.457603, 0.0543672
0.416995, 0.299851
0.407668, 0.315435
0.410981, 0.287044
0.395752, 0.317892
0.400529, 0.285551
0.0881078, 0.136475
0.0851073, 0.146333
0.505831, 0.175107
0.499254, 0.150622
0.510164, 0.159121
0.521576, 0.164879
0.505942, 0.187869
0.516014, 0.175917
0.486852, 0.216825
0.383404, 0.322586
0.368786, 0.321186
0.254006, 0.281182
0.399213, 0.256833
0.413329, 0.26283
0.029315, 0.215943
0.146952, 0.331349
0.0573655, 0.254805
0.0711456, 0.269688
0.159158, 0.34906
0.0135802, 0.0244585
0.0225939, 0.0135005
0.234159, 0.355338
0.217563, 0.351633
0.0853704, 0.177664
0.465326, 0.063257
0.452108, 0.073594
0.487277, 0.143683
0.0262432, 0.0932569
0.0295743, 0.107124
0.0190174, 0.101548
0.0315434, 0.0794982
0.46786, 0.269509
0.449552, 0.269342
0.45739, 0.282151
0.511861, 0.147623
0.521702, 0.14303
0.524565, 0.154104
0.502789, 0.141004
0.543286, 0.151014
0.533119, 0.142808
0.535872, 0.163368
0.189316, 0.367515
0.175374, 0.372659
0.198121, 0.357575
0.024112, 0.148113
0.0565126, 0.152047
0.0345677, 0.148574
0.29273, 0.326377
0.27395, 0.337202
0.2888, 0.336465
0.367249, 0.332165
0.396741, 0.328197
0.38343, 0.341799
0.0415368, 0.25685
0.0499332, 0.263328
0.0805423, 0.160278
0.105417, 0.156284
0.0296369, 0.226631
0.0151069, 0.227323
0.279163, 0.348701
0.265005, 0.350646
0.395268, 0.079025
0.423722, 0.311955
0.428955, 0.296732
0.357429, 0.326243
0.401346, 0.269736
0.0277372, 0.00467234
0.0116177, 0.00780234
0.0379423, 0.000200345
0.070001, 0.153777
0.044973, 0.1549
0.157015, 0.375268
0.177011, 0.392235
0.188332, 0.380691
0.166803, 0.386968
0.420446, 0.278495
0.0114529, 0.156313
0.0254397, 0.159968
0.298948, 0.344692
0.530023, 0.177404
0.362472, 0.227369
0.261206, 0.361991
0.275107, 0.3596
0.455863, 0.226289
0.00448104, 0.223539
0.51983, 0.192805
0.149521, 0.342693
0.40936, 0.276391
0.427774, 0.266132
0.0598454, 0.164062
0.199742, 0.378743
0.204248, 0.390705
0.192444, 0.398853
0.162556, 0.309412
0.475128, 0.0410725
0.146767, 0.356667
0.157369, 0.364801
0.346099, 0.304408
0.347579, 0.318021
0.484067, 0.24442
0.48729, 0.231661
0.516949, 0.128649
0.0229927, 0.12032
0.0104109, 0.0904337
0.00132812, 0.103132
0.0126563, 0.110673
0.0340822, 0.237153
0.10526, 0.290339
0.487655, 0.130391
0.00033735, 0.159354
0.0699678, 0.168626
0.432011, 0.0774938
0.429938, 0.0652972
0.167004, 0.406922
0.15751, 0.40257
0.14889, 0.393919
0.502145, 0.200169
0.489666, 0.2056
0.414019, 0.233737
0.0799884, 0.111114
0.0762122, 0.136138
0.445326, 0.279059
0.448053, 0.298131
0.470202, 0.292111
0.457387, 0.293752
0.470626, 0.282088
0.0699166, 0.280842
0.0256446, 0.134038
0.526612, 0.201574
0.532564, 0.191171
0.522026, 0.211009
0.0133515, 0.137416
0.00503978, 0.1434
0.457513, 0.012375
0.185794, 0.408235
0.100001, 0.300458
0.0899569, 0.30222
0.507213, 0.215924
0.484318, 0.300721
0.487185, 0.284326
0.462329, 0.303351
0.474881, 0.304947
0.531131, 0.125888
0.084303, 0.270805
0.0573473, 0.277986
0.077788, 0.288363
0.500362, 0.12976
0.508737, 0.122636
0.191853, 0.332609
0.201608, 0.346034
0.488651, 0.0366539
0.488805, 0.0525388
0.43111, 0.27914
0.438971, 0.263217
0.438306, 0.287925
0.494852, 0.118854
0.523114, 0.115801
0.506818, 0.111879
0.513756, 0.103749
0.0884668, 0.283574
0.0554996, 0.290353
0.0708648, 0.297937
0.175898, 0.420406
0.154022, 0.414775
0.39991, 0.245458
0.0787754, 0.186489
0.0335632, 0.119486
0.344086, 0.341442
0.329724, 0.339882
0.00116421, 0.120957
0.1321, 0.393837
0.134648, 0.407766
0.140828, 0.383133
0.147321, 0.405148
0.0923229, 0.125628
0.470837, 0.0761852
0.48002, 0.0636352
0.0780295, 0.312833
0.0876123, 0.324827
0.331185, 0.356339
0.317654, 0.347394
0.342155, 0.351426
0.444115, 0.0871481
0.457471, 0.0866264
0.441193, 0.0693746
0.0120369, 0.126249
0.479243, 0.265617
0.500117, 0.233191
0.512395, 0.232135
0.518778, 0.222526
0.498896, 0.221691
0.00537746, 0.0500947
0.528789, 0.243327
0.513454, 0.251659
0.529492, 0.229816
0.502614, 0.286854
0.496966, 0.277756
0.491311, 0.269271
0.495643, 0.294564
0.509128, 0.264848
0.507725, 0.274883
0.515838, 0.282728
0.535168, 0.106824
0.541538, 0.11656
0.519572, 0.0902462
0.505516, 0.0875558
0.494659, 0.103616
0.524128, 0.102414
0.0329385, 0.248837
0.00161098, 0.00940858
0.00169822, 0.0227586
0.134046, 0.365428
0.129953, 0.351775
0.146756, 0.37008
0.531876, 0.214179
0.216548, 0.340025
0.211099, 0.368488
0.222723, 0.369437
0.313175, 0.361422
0.44058, 0.311773
0.451896, 0.313088
0.00342145, 0.131815
0.408172, 0.327332
0.393989, 0.307186
0.124047, 0.336707
0.107357, 0.338241
0.116966, 0.344757
0.547509, 0.216219
0.544637, 0.206104
0.543798, 0.227556
0.201085, 0.418946
0.186326, 0.422129
0.204837, 0.402655
0.478096, 0.0910943
0.133563, 0.341102
0.464541, 0.00293392
0.475606, 0.00849195
0.527832, 0.258523
0.500186, 0.251248
0.521453, 0.26955
0.217102, 0.38556
0.46405, 0.320782
0.42179, 0.288941
0.501439, 0.0228979
0.50462, 0.0473559
0.485775, 0.018823
0.562979, 0.213802
0.556829, 0.231226
0.557715, 0.203225
0.301045, 0.332682
0.28978, 0.35486
0.469068, 0.0197001
0.503788, 0.0127555
0.490893, 0.00939776
0.399227, 0.342226
0.409923, 0.340033
0.377379, 0.330933
0.522577, 0.00967875
0.515967, 0.0223285
0.508124, 0.0304826
0.552471, 0.112974
0.54469, 0.102351
0.53621, 0.0902287
0.00245879, 0.0335208
0.544507, 0.137352
0.548973, 0.124727
0.228282, 0.392098
0.215726, 0.400334
0.226674, 0.379501
0.527875, 0.296057
0.515089, 0.298934
0.526568, 0.283276
0.425779, 0.348353
0.414395, 0.350197
0.419417, 0.330741
0.395102, 0.353142
0.162037, 0.421007
0.373885, 0.354692
0.37326, 0.343309
0.244656, 0.359515
0.519278, 0.0755447
0.530487, 0.0795672
0.485412, 0.0819671
0.493262, 0.0899417
0.467899, 0.0857478
0.459727, 0.131429
0.235604, 0.370887
0.516092, 0.241989
0.557712, 0.140237
0.561583, 0.122155
0.148601, 0.423356
0.136622, 0.41955
0.386682, 0.361999
0.364444, 0.363895
0.358479, 0.344227
0.376189, 0.373214
0.0222309, 0.243584
0.348797, 0.332535
0.131938, 0.433248
0.143502, 0.441866
0.158196, 0.433496
0.172523, 0.436934
0.0644181, 0.177625
0.00249414, 0.0829914
0.00852276, 0.0705698
0.42462, 0.362356
0.402445, 0.361449
0.413251, 0.362618
0.432701, 0.35646
0.495686, 0.0760286
0.506267, 0.0686538
0.12657, 0.375081
0.15516, 0.385347
0.0023676, 0.238343
0.444958, 0.357163
0.444741, 0.372192
0.44805, 0.344381
0.434444, 0.371768
0.437826, 0.338728
0.488375, 0.319273
0.499952, 0.311622
0.140877, 0.321824
0.543564, 0.290353
0.537912, 0.280504
0.539193, 0.269042
0.544059, 0.259935
0.537152, 0.252033
0.354194, 0.354224
0.115912, 0.365985
0.140855, 0.348329
0.124345, 0.36048
0.546451, 0.19124
0.545546, 0.179821
0.546501, 0.245452
0.5468, 0.301413
0.514388, 0.309527
0.527089, 0.310899
0.535693, 0.305542
0.539923, 0.00167668
0.512023, 0.00107349
0.525744, 7.09053e-05
0.528606, 0.0256836
0.534618, 0.0106022
0.550344, 0.0853902
0.561755, 0.0967836
0.0591548, 0.305992
0.215452, 0.412975
0.54745, 0.165972
0.301642, 0.363192
0.30587, 0.379443
0.325162, 0.365005
0.317745, 0.373223
0.501129, 0.0585324
0.285009, 0.368194
0.00170546, 0.0603917
0.492429, 0.0273002
0.499882, 0.00335233
0.544653, 0.0725789
0.538028, 0.0206756
0.553082, 0.0161387
0.554483, 0.00104026
0.557249, 0.192572
0.207727, 0.354673
0.549174, 0.275219
0.553583, 0.317633
0.563173, 0.3062
0.545575, 0.311548
0.558548, 0.296366
0.561917, 0.286369
0.560804, 0.252352
0.11439, 0.433499
0.119564, 0.419591
0.122422, 0.45083
0.13307, 0.446403
0.462533, 0.254272
0.516796, 0.0564472
0.123787, 0.385982
0.12466, 0.400708
0.212426, 0.429444
0.202356, 0.429022
0.544856, 0.0332024
0.526583, 0.0399672
0.568811, 0.318682
0.577824, 0.306359
0.572342, 0.288636
0.437683, 0.382096
0.421868, 0.385692
0.421619, 0.374973
0.0113317, 0.244043
